date,open,high,low,close,volume,percentSP500,percentNASDAQ,percentVIX,percentTNX,percentFTSE,target
5/25/1990,358.41,358.41,354.32,354.58,120250000,-1.07,0.31,-2.15,0.7,-0.51,1
5/29/1990,354.58,360.65,354.55,360.65,137410000,1.71,-1,8.26,-0.35,1.32,1
5/30/1990,360.65,362.26,360,360.86,199540000,0.06,0.84,-6.99,-0.46,2.2,1
5/31/1990,360.86,361.84,360.23,361.23,165690000,0.1,0.28,-0.4,-0.23,-0.05,1
6/1/1990,361.26,363.52,361.21,363.16,187860000,0.53,0.04,-1.61,-1.86,1.12,1
6/4/1990,363.16,367.85,362.43,367.4,175520000,1.17,0.68,7.61,0,0.32,-1
6/5/1990,367.4,368.78,365.49,366.64,199720000,-0.21,0.76,3.15,0.36,0.05,-1
6/6/1990,366.64,366.64,364.42,364.96,164030000,-0.46,-0.21,-8.17,-0.12,-0.91,-1
6/7/1990,365.92,365.92,361.6,363.15,160360000,-0.5,0.09,-3.1,0,0.84,-1
6/8/1990,363.15,363.49,357.68,358.71,142600000,-1.22,-0.19,4.15,0,-0.5,1
6/11/1990,358.71,361.63,357.7,361.63,119550000,0.81,-0.69,-7.05,0.24,-0.75,1
6/12/1990,361.63,367.27,361.15,366.25,157100000,1.28,0.41,1.59,0,0.93,-1
6/13/1990,366.25,367.09,364.51,364.9,158910000,-0.37,0.82,4.7,-0.94,1.46,-1
6/14/1990,364.9,364.9,361.64,362.9,135770000,-0.55,0.49,0.12,-0.24,-0.1,1
6/15/1990,362.89,363.14,360.71,362.91,205130000,0,-0.38,-8.62,0.95,-0.45,-1
6/18/1990,362.91,362.91,356.88,356.88,133470000,-1.66,0.11,11.38,0.47,-0.91,1
6/19/1990,356.88,358.9,356.18,358.47,134930000,0.45,-1.45,-14,0.12,-0.03,1
6/20/1990,358.47,359.91,357,359.1,137420000,0.18,-0.07,0.26,0.47,0.06,1
6/21/1990,359.1,360.88,357.63,360.47,138570000,0.38,0.07,-3.6,-0.35,-0.04,-1
6/22/1990,360.52,363.2,355.31,355.43,172570000,-1.4,0.11,31.52,-0.12,0.35,-1
6/25/1990,355.42,356.41,351.91,352.31,133100000,-0.88,-0.43,-11.88,0.82,0.84,-1
6/26/1990,352.32,356.09,351.85,352.06,141420000,-0.07,-0.81,-4.51,-0.23,0.05,1
6/27/1990,352.06,355.89,351.23,355.14,146620000,0.87,-0.04,-1.78,-0.47,-1.1,1
6/28/1990,355.16,357.63,355.16,357.63,136120000,0.7,0.33,1.12,-0.59,-0.75,1
6/29/1990,357.64,359.09,357.3,358.02,145510000,0.11,0.77,-4.2,-0.47,0.8,1
7/2/1990,358.02,359.58,357.54,359.54,130200000,0.42,0.41,4.9,0,-0.11,1
7/3/1990,359.54,360.73,359.44,360.16,130050000,0.17,-0.06,-0.92,-0.36,-0.01,-1
7/5/1990,360.16,360.16,354.86,355.68,128320000,-1.24,-0.04,7.08,0.24,-1.02,1
7/6/1990,355.69,359.02,354.64,358.42,111730000,0.77,-0.56,-4.87,1.07,0.37,1
7/9/1990,358.42,360.05,358.11,359.52,119390000,0.31,0.28,1.52,0.71,-0.11,-1
7/10/1990,359.52,359.74,356.41,356.49,147630000,-0.84,0.26,1.56,0,-0.43,1
7/11/1990,356.49,361.23,356.49,361.23,162220000,1.33,-0.15,-1.42,0,1.42,1
7/12/1990,361.23,365.46,360.57,365.44,213180000,1.17,0.63,2.28,-0.82,0.42,1
7/13/1990,365.45,369.68,365.45,367.31,215600000,0.51,0.71,0.18,-0.59,0.49,1
7/16/1990,367.31,369.78,367.31,368.95,149430000,0.45,0.26,-1.99,-0.12,1.02,-1
7/17/1990,368.95,369.4,364.99,367.52,176790000,-0.39,0.26,-0.54,0,0.35,-1
7/18/1990,367.52,367.52,362.95,364.22,168760000,-0.9,-1.09,13.45,0.71,-0.54,1
7/19/1990,364.22,365.32,361.29,365.32,161990000,0.3,-0.8,-1.8,0.12,-0.61,-1
7/20/1990,365.32,366.64,361.58,361.61,177810000,-1.02,-0.56,-15.79,-0.35,0.54,-1
7/23/1990,361.61,361.61,350.09,355.31,209030000,-1.74,-0.63,51.5,0,-1.68,1
7/24/1990,355.31,356.09,351.46,355.79,181920000,0.14,-2.35,-7.98,0.59,0.05,1
7/25/1990,355.79,357.52,354.8,357.09,163530000,0.37,-0.45,-7.34,-0.47,0.16,-1
7/26/1990,357.09,357.47,353.95,355.91,155040000,-0.33,0.66,0.35,0,-0.87,-1
7/27/1990,355.9,355.94,352.14,353.44,149070000,-0.69,-0.02,4.24,-0.82,-0.6,1
7/30/1990,353.44,355.55,351.15,355.55,146470000,0.6,-0.63,0.19,-0.95,-0.58,1
7/31/1990,355.55,357.54,353.91,356.15,175380000,0.17,-0.72,-0.24,0.24,0.42,-1
8/1/1990,356.15,357.35,353.82,355.52,178260000,-0.18,-0.27,2.51,-0.84,0.55,-1
8/2/1990,355.52,355.52,349.73,351.48,253090000,-1.14,-0.52,-5.59,1.45,-1.47,-1
8/3/1990,351.48,351.48,338.2,344.86,295880000,-1.88,-1.61,40.68,0.24,-0.86,-1
8/6/1990,344.86,344.86,333.27,334.43,240400000,-3.02,-2.66,24.95,3.32,-2.82,1
8/7/1990,334.43,338.63,332.22,334.83,231580000,0.12,-4.19,-8.8,0.8,0.7,1
8/8/1990,334.83,339.21,334.83,338.35,190400000,1.05,0.53,-13.68,-0.11,0.08,1
8/9/1990,338.35,340.56,337.56,339.94,155810000,0.47,1.39,-13.72,-1.25,0.33,-1
8/10/1990,339.9,339.9,334.22,335.52,145340000,-1.3,1.3,5.58,0.23,-0.49,1
8/13/1990,335.39,338.88,332.02,338.84,122820000,0.99,-1.21,-0.04,0.35,-0.64,1
8/14/1990,338.84,340.96,337.19,339.39,130320000,0.16,0.07,-6.06,-0.57,0.65,1
8/15/1990,339.39,341.92,339.38,340.06,136710000,0.2,0.49,-3.6,-0.23,0.24,-1
8/16/1990,340.06,340.06,332.39,332.39,138850000,-2.26,0.29,16.52,1.39,-0.77,-1
8/17/1990,332.36,332.36,324.63,327.83,212560000,-1.37,-2.24,1.36,0.46,-2.03,1
8/20/1990,327.83,329.9,327.07,328.51,129630000,0.21,-2.19,-3.89,0.11,-0.93,-1
8/21/1990,328.51,328.51,318.78,321.86,194630000,-2.02,-1.25,9.22,0.34,-2.25,-1
8/22/1990,321.86,324.15,316.55,316.55,175550000,-1.65,-2.29,5.71,0.79,-0.16,-1
8/23/1990,316.55,316.55,306.56,307.06,250440000,-3,-1.29,19.38,1.01,-1.42,1
8/24/1990,307.06,311.65,306.18,311.51,199040000,1.45,-3.9,-6.96,0.56,0.55,1
8/27/1990,311.55,323.11,311.55,321.44,160150000,3.19,1.97,-12.67,-1.66,0,-1
8/28/1990,321.44,322.2,320.25,321.34,127660000,-0.03,3.81,-1.72,0.45,1.9,1
8/29/1990,321.34,325.83,320.87,324.19,134240000,0.89,0.42,-5.98,-1.12,-0.02,-1
8/30/1990,324.19,324.57,317.82,318.71,120890000,-1.69,-0.29,9.17,0.23,1.31,1
8/31/1990,318.71,322.57,316.59,322.56,96480000,1.21,-0.81,0.03,0,0.43,1
9/4/1990,322.56,323.09,319.11,323.09,92940000,0.16,0.66,-1.07,0.45,-0.86,1
9/5/1990,323.09,324.52,320.99,324.39,120610000,0.4,0.13,-3.58,-0.45,0.2,-1
9/6/1990,324.39,324.39,319.37,320.46,125620000,-1.21,0.18,5.86,-0.23,-1.45,1
9/7/1990,320.46,324.18,319.71,323.4,123800000,0.92,-0.94,-4.84,-0.34,0.09,-1
9/10/1990,323.42,326.53,320.31,321.63,119730000,-0.55,0.42,2.12,0.45,1.14,-1
9/11/1990,321.63,322.18,319.6,321.04,113220000,-0.18,0.34,-3.27,-0.23,-0.13,1
9/12/1990,321.04,322.55,319.6,322.54,129890000,0.47,-0.58,-0.92,-0.11,-0.09,-1
9/13/1990,322.51,322.51,318.02,318.65,123390000,-1.21,0.21,4.3,0,-0.71,-1
9/14/1990,318.65,318.65,314.76,316.83,133390000,-0.57,-1.08,4.19,0.57,-1.57,1
9/17/1990,316.83,318.05,315.21,317.77,110600000,0.3,-0.48,-3.3,0.34,0.02,1
9/18/1990,317.77,318.85,314.27,318.6,141130000,0.26,-0.08,-2.47,0,-1.45,-1
9/19/1990,318.6,319.35,316.25,316.6,147530000,-0.63,-0.51,-3.26,-0.22,0.09,-1
9/20/1990,316.6,316.6,310.55,311.48,145100000,-1.62,-0.13,2.8,0.34,-2.37,-1
9/21/1990,311.53,312.17,307.98,311.32,201050000,-0.05,-1.96,4.82,0.9,0.43,-1
9/24/1990,311.3,311.3,303.58,304.59,164070000,-2.16,-0.58,1.73,0.56,-1.74,1
9/25/1990,305.46,308.27,304.23,308.26,155940000,1.2,-2.79,-5.73,-0.22,0.45,-1
9/26/1990,308.26,308.28,303.05,305.06,155570000,-1.04,0.74,-2.15,-0.22,0.04,-1
9/27/1990,305.06,307.47,299.1,300.97,182690000,-1.34,-1.35,1.7,-1,0.46,1
9/28/1990,300.97,306.05,295.98,306.05,201010000,1.69,-2.51,1.53,-1.01,-0.94,1
10/1/1990,306.1,314.94,306.1,314.94,202210000,2.9,0.97,-3.61,-1.25,2.05,1
10/2/1990,314.94,319.69,314.94,315.21,188360000,0.09,2.96,-2.78,-0.23,1.36,-1
10/3/1990,315.21,316.26,310.7,311.4,135490000,-1.21,0.48,2.27,0.23,1.38,1
10/4/1990,311.4,313.4,308.59,312.69,145410000,0.41,-1.37,-1.4,-0.46,-0.8,-1
10/5/1990,312.69,314.79,305.76,311.5,153380000,-0.38,-0.46,1.24,-0.23,3.55,1
10/8/1990,311.5,315.03,311.5,313.48,99470000,0.64,-0.71,0.68,-0.23,2.69,-1
10/9/1990,313.46,313.46,305.09,305.1,145610000,-2.67,0.2,9.52,2.08,-3.07,-1
10/10/1990,305.09,306.43,299.21,300.39,169190000,-1.54,-2.59,1.56,0.68,-0.58,-1
10/11/1990,300.39,301.45,294.51,295.46,180060000,-1.64,-1.71,8.95,0.34,-0.92,1
10/12/1990,295.45,301.68,295.22,300.03,187940000,1.55,-2.31,-6,-0.9,-0.09,1
10/15/1990,300.03,304.79,296.41,303.23,164980000,1.07,0.61,-0.94,-0.45,0.07,-1
10/16/1990,303.23,304.34,298.12,298.92,149570000,-1.42,0.58,-0.6,-0.11,-0.87,-1
10/17/1990,298.92,301.5,297.79,298.76,161260000,-0.05,-1.24,-0.25,-0.34,-0.75,1
10/18/1990,298.75,305.74,298.75,305.74,204110000,2.34,0.43,-5.64,-0.57,0.71,1
10/19/1990,305.74,312.48,305.74,312.48,221480000,2.2,2.2,-5.88,-1.03,0.31,1
10/22/1990,312.48,315.83,310.47,314.76,152650000,0.73,1.02,-2.12,0.12,0.62,-1
10/23/1990,314.76,315.06,312.06,312.36,146300000,-0.76,1.1,1.1,0.23,1.19,1
10/24/1990,312.36,313.51,310.74,312.6,149290000,0.08,0,2.58,0.12,-0.78,-1
10/25/1990,312.6,313.71,309.7,310.17,141460000,-0.78,-0.03,2.69,-0.46,-1.03,-1
10/26/1990,310.17,310.17,304.71,304.71,130190000,-1.76,-0.38,5.89,0.12,-1.23,-1
10/29/1990,304.74,307.41,300.69,301.88,133980000,-0.93,-1.56,2.57,0.81,-0.05,1
10/30/1990,301.88,304.36,299.44,304.06,153450000,0.72,-1.08,-3.23,0,-1.37,-1
10/31/1990,304.06,305.7,302.33,304,156060000,-0.02,-0.3,-1.57,-0.57,0.81,1
11/1/1990,303.99,307.27,301.61,307.02,159270000,0.99,0,0.7,-0.92,-1.09,1
11/2/1990,307.02,311.94,306.88,311.85,168700000,1.57,0.24,-0.73,0,0.13,1
11/5/1990,311.85,314.61,311.41,314.59,147510000,0.88,1.78,-0.6,-0.82,0.96,-1
11/6/1990,314.59,314.76,311.43,311.62,142660000,-0.94,1.28,-2.48,0.24,0.96,-1
11/7/1990,311.62,311.62,305.79,306.01,149130000,-1.8,-0.09,6.05,0.59,0,1
11/8/1990,306.01,309.77,305.03,307.61,155570000,0.52,-1.09,-0.26,0.12,-0.51,1
11/9/1990,307.61,313.78,307.61,313.74,145160000,1.99,-0.12,-12.44,-1.05,-0.9,1
11/12/1990,313.74,319.77,313.73,319.48,161390000,1.83,1.66,-5.04,-1.05,0.55,-1
11/13/1990,319.48,319.48,317.26,317.67,160240000,-0.57,2.78,-3.98,-1.41,0.2,1
11/14/1990,317.66,321.7,317.23,320.4,179310000,0.86,0.4,-6.88,-0.12,-0.49,-1
11/15/1990,320.4,320.4,316.13,317.02,151370000,-1.05,1.13,-1.4,0.12,0.68,1
11/16/1990,317.02,318.8,314.99,317.12,165440000,0.03,-0.67,-5.45,-0.84,0.39,1
11/19/1990,317.15,319.39,317.15,319.34,140950000,0.7,-1.02,-1.83,0.6,1.35,-1
11/20/1990,319.34,319.34,315.31,315.31,161170000,-1.26,0.51,-4.11,-0.48,0.92,1
11/21/1990,315.31,316.15,312.42,316.03,140660000,0.23,-1.25,4.98,-0.48,0.52,-1
11/23/1990,316.03,317.3,315.06,315.1,63350000,-0.29,0.14,-0.52,0.12,2,1
11/26/1990,315.08,316.51,311.48,316.51,131540000,0.45,0.06,8.48,-0.12,-0.86,1
11/27/1990,316.51,318.69,315.8,318.1,147590000,0.5,-0.03,0.44,0.12,0.35,-1
11/28/1990,318.11,319.96,317.62,317.95,145490000,-0.05,1.49,0.44,0.24,-0.7,-1
11/29/1990,317.95,317.95,315.03,316.42,140920000,-0.48,0.28,4.14,0.24,-0.41,1
11/30/1990,316.42,323.02,315.42,322.22,192350000,1.83,0.2,-7.32,-0.72,0.65,1
12/3/1990,322.23,324.9,322.23,324.1,177000000,0.58,0.93,0.59,-0.48,0.62,1
12/4/1990,324.11,326.77,321.97,326.35,185820000,0.69,0.61,-1.17,-0.24,-0.76,1
12/5/1990,326.36,329.92,325.66,329.92,205820000,1.09,0.77,-4.95,-0.49,0.29,-1
12/6/1990,329.94,333.98,328.37,329.07,256380000,-0.26,1.87,8.02,0.25,1.16,-1
12/7/1990,329.09,329.39,326.39,327.75,164950000,-0.4,0.38,-0.13,-1.83,0.27,1
12/10/1990,327.75,328.97,326.15,328.89,138650000,0.35,-0.21,4.38,-0.62,-0.04,-1
12/11/1990,328.88,328.88,325.65,326.44,145330000,-0.74,0,0.72,-0.5,-0.77,1
12/12/1990,326.44,330.36,326.44,330.19,182270000,1.15,-0.94,-10.4,-0.38,-0.41,-1
12/13/1990,330.14,330.58,328.77,329.34,162110000,-0.26,0.65,8.32,0.88,0.71,-1
12/14/1990,329.34,329.34,325.16,326.82,151010000,-0.77,0.3,3.47,0.88,-0.17,-1
12/17/1990,326.82,326.82,324.46,326.02,118560000,-0.24,-0.73,4.19,-0.37,-0.48,1
12/18/1990,326.02,330.43,325.75,330.05,176460000,1.24,-0.84,-7,-0.37,0.18,1
12/19/1990,330.04,330.8,329.39,330.2,180380000,0.05,1.23,-0.13,0.13,0.78,-1
12/20/1990,330.2,330.74,326.94,330.12,174700000,-0.02,0.27,0.22,0.63,-0.91,1
12/21/1990,330.12,332.47,330.12,331.75,233400000,0.49,0.3,-2.03,0.75,0.26,-1
12/24/1990,331.74,331.74,329.16,329.9,57200000,-0.56,0.35,6.05,1.11,-0.37,1
12/26/1990,329.89,331.69,329.89,330.85,78730000,0.29,-0.32,0.62,-0.61,0,-1
12/27/1990,330.85,331.04,328.23,328.29,102900000,-0.77,0,2.61,-0.49,0.53,1
12/28/1990,328.29,328.72,327.24,328.72,111030000,0.13,-0.35,0.97,0.37,-0.34,1
12/31/1990,328.71,330.23,327.5,330.22,114130000,0.46,0.03,5.31,-0.74,-0.78,-1
1/2/1991,330.2,330.75,326.45,326.45,126280000,-1.14,0.7,0.91,-1.36,-0.71,-1
1/3/1991,326.46,326.53,321.9,321.91,141450000,-1.39,-0.43,4.92,-0.5,-0.49,-1
1/4/1991,321.91,322.35,318.87,321,140820000,-0.28,-1.26,-2.65,1.13,0.39,-1
1/7/1991,320.97,320.97,315.44,315.44,130610000,-1.73,-0.08,6.47,1.37,-0.6,-1
1/8/1991,315.44,316.97,313.79,314.9,143390000,-0.17,-1.91,4.94,0.37,-0.63,-1
1/9/1991,314.9,320.73,310.93,311.49,191100000,-1.08,-0.33,9.61,1.1,1.38,1
1/10/1991,311.51,314.77,311.51,314.53,124510000,0.98,-0.42,-5.92,-1.09,-0.95,1
1/11/1991,314.53,315.24,313.59,315.23,123050000,0.22,1.23,4.15,0.49,-0.12,-1
1/14/1991,315.23,315.23,309.35,312.49,120830000,-0.87,-0.03,10.94,0.37,-1.2,1
1/15/1991,312.49,313.73,311.84,313.73,110000000,0.4,-1.66,-0.11,-0.12,-0.48,1
1/16/1991,313.73,316.94,312.94,316.17,134560000,0.78,0.42,-8.19,0.24,-0.78,1
1/17/1991,316.25,327.97,316.25,327.97,319080000,3.73,2.21,-17.32,-2.31,2.42,1
1/18/1991,327.93,332.23,327.08,332.23,226770000,1.3,2.9,-7.5,-0.25,-0.09,-1
1/21/1991,332.23,332.23,328.87,331.06,136290000,-0.35,0.32,-4.17,-0.25,-0.89,-1
1/22/1991,331.06,331.26,327.83,328.31,177060000,-0.83,0.72,2.34,0.5,-0.12,1
1/23/1991,328.3,331.04,327.93,330.21,168620000,0.58,-0.18,-3.94,-0.37,-0.05,1
1/24/1991,330.21,335.83,330.19,334.78,223150000,1.38,1.29,-4.43,-0.5,0.9,1
1/25/1991,334.78,336.92,334.2,336.07,194350000,0.39,1.93,-2.89,0.75,0.18,-1
1/28/1991,336.06,337.41,335.81,336.03,141270000,-0.01,0.77,3.83,0,0.71,-1
1/29/1991,336.03,336.03,334.26,335.84,155740000,-0.06,0.63,0.52,-0.12,-0.2,1
1/30/1991,335.8,340.91,335.71,340.91,226790000,1.51,0.96,-7.77,0,1.84,1
1/31/1991,340.92,343.93,340.47,343.93,204520000,0.89,1.97,-2.15,-0.25,0.82,-1
2/1/1991,343.91,344.9,340.37,343.05,246670000,-0.26,1.4,0.62,-1.49,-0.21,1
2/4/1991,343.05,348.71,342.96,348.34,250750000,1.54,0.85,3.9,-0.38,0.31,1
2/5/1991,348.34,351.84,347.21,351.26,290569984,0.84,1.7,-1.83,-0.38,1.36,1
2/6/1991,351.26,358.07,349.58,358.07,276940000,1.94,1.74,5.68,-0.76,-0.33,-1
2/7/1991,358.07,363.43,355.53,356.52,292190016,-0.43,1.62,4.06,0.39,2.23,1
